,Availability,Date,Time,IsWeekend,IsPeakHour,Holidays,Datetime,ISO8601,temperature,rain
24797,2827,2017-04-01,10:45:03,True,False,No holidays,2017-04-01 10:00:00,2017-04-01T10:00,26.4,0.5
24798,2677,2017-04-01,11:00:02,True,False,No holidays,2017-04-01 11:00:00,2017-04-01T11:00,27.9,0.0
24799,2539,2017-04-01,11:15:03,True,False,No holidays,2017-04-01 11:00:00,2017-04-01T11:00,27.9,0.0
24800,2411,2017-04-01,11:30:02,True,False,No holidays,2017-04-01 11:00:00,2017-04-01T11:00,27.9,0.0
24801,2159,2017-04-01,12:00:02,True,True,No holidays,2017-04-01 12:00:00,2017-04-01T12:00,28.7,0.3
24802,2048,2017-04-01,12:15:02,True,True,No holidays,2017-04-01 12:00:00,2017-04-01T12:00,28.7,0.3
24803,1961,2017-04-01,12:30:02,True,True,No holidays,2017-04-01 12:00:00,2017-04-01T12:00,28.7,0.3
24804,1886,2017-04-01,12:45:02,True,True,No holidays,2017-04-01 12:00:00,2017-04-01T12:00,28.7,0.3
24805,1758,2017-04-01,13:15:02,True,True,No holidays,2017-04-01 13:00:00,2017-04-01T13:00,29.0,2.5
24806,1690,2017-04-01,13:30:02,True,True,No holidays,2017-04-01 13:00:00,2017-04-01T13:00,29.0,2.5
24807,1621,2017-04-01,13:45:03,True,True,No holidays,2017-04-01 13:00:00,2017-04-01T13:00,29.0,2.5
24808,1560,2017-04-01,14:00:02,True,False,No holidays,2017-04-01 14:00:00,2017-04-01T14:00,27.8,1.6
24809,1517,2017-04-01,14:15:03,True,False,No holidays,2017-04-01 14:00:00,2017-04-01T14:00,27.8,1.6
24810,1488,2017-04-01,14:30:02,True,False,No holidays,2017-04-01 14:00:00,2017-04-01T14:00,27.8,1.6
24811,1442,2017-04-01,14:45:03,True,False,No holidays,2017-04-01 14:00:00,2017-04-01T14:00,27.8,1.6
24812,1324,2017-04-01,15:15:02,True,False,No holidays,2017-04-01 15:00:00,2017-04-01T15:00,27.6,0.2
24813,1311,2017-04-01,15:30:02,True,False,No holidays,2017-04-01 15:00:00,2017-04-01T15:00,27.6,0.2
24814,1192,2017-04-01,16:00:02,True,True,No holidays,2017-04-01 16:00:00,2017-04-01T16:00,27.4,1.9
24815,1225,2017-04-01,16:15:02,True,True,No holidays,2017-04-01 16:00:00,2017-04-01T16:00,27.4,1.9
24816,1190,2017-04-01,16:30:02,True,True,No holidays,2017-04-01 16:00:00,2017-04-01T16:00,27.4,1.9
24817,1204,2017-04-01,16:45:02,True,True,No holidays,2017-04-01 16:00:00,2017-04-01T16:00,27.4,1.9
24818,1206,2017-04-01,17:00:02,True,True,No holidays,2017-04-01 17:00:00,2017-04-01T17:00,26.4,2.7
24819,1244,2017-04-01,17:15:03,True,True,No holidays,2017-04-01 17:00:00,2017-04-01T17:00,26.4,2.7
24820,1253,2017-04-01,17:30:02,True,True,No holidays,2017-04-01 17:00:00,2017-04-01T17:00,26.4,2.7
24821,1298,2017-04-01,17:45:02,True,True,No holidays,2017-04-01 17:00:00,2017-04-01T17:00,26.4,2.7
24822,1329,2017-04-01,18:00:05,True,False,No holidays,2017-04-01 18:00:00,2017-04-01T18:00,25.7,1.2
24823,1315,2017-04-01,18:15:03,True,False,No holidays,2017-04-01 18:00:00,2017-04-01T18:00,25.7,1.2
24824,1304,2017-04-01,18:30:02,True,False,No holidays,2017-04-01 18:00:00,2017-04-01T18:00,25.7,1.2
24825,1284,2017-04-01,18:45:02,True,False,No holidays,2017-04-01 18:00:00,2017-04-01T18:00,25.7,1.2
24826,1201,2017-04-01,19:00:02,True,False,No holidays,2017-04-01 19:00:00,2017-04-01T19:00,25.2,0.2
24827,1165,2017-04-01,19:15:02,True,False,No holidays,2017-04-01 19:00:00,2017-04-01T19:00,25.2,0.2
24828,1158,2017-04-01,19:30:02,True,False,No holidays,2017-04-01 19:00:00,2017-04-01T19:00,25.2,0.2
24829,1129,2017-04-01,19:45:02,True,False,No holidays,2017-04-01 19:00:00,2017-04-01T19:00,25.2,0.2
24830,1121,2017-04-01,20:00:02,True,False,No holidays,2017-04-01 20:00:00,2017-04-01T20:00,24.8,0.1
24831,1065,2017-04-01,20:15:03,True,False,No holidays,2017-04-01 20:00:00,2017-04-01T20:00,24.8,0.1
24832,1036,2017-04-01,20:30:03,True,False,No holidays,2017-04-01 20:00:00,2017-04-01T20:00,24.8,0.1
24833,1089,2017-04-01,20:45:03,True,False,No holidays,2017-04-01 20:00:00,2017-04-01T20:00,24.8,0.1
24834,1328,2017-04-01,21:15:02,True,False,No holidays,2017-04-01 21:00:00,2017-04-01T21:00,24.6,0.2
24835,1527,2017-04-01,21:30:02,True,False,No holidays,2017-04-01 21:00:00,2017-04-01T21:00,24.6,0.2
24836,1713,2017-04-01,21:45:02,True,False,No holidays,2017-04-01 21:00:00,2017-04-01T21:00,24.6,0.2
24837,1963,2017-04-01,22:00:02,True,False,No holidays,2017-04-01 22:00:00,2017-04-01T22:00,24.5,0.1
24838,2308,2017-04-01,22:15:02,True,False,No holidays,2017-04-01 22:00:00,2017-04-01T22:00,24.5,0.1
24839,2728,2017-04-01,22:30:02,True,False,No holidays,2017-04-01 22:00:00,2017-04-01T22:00,24.5,0.1
24840,2919,2017-04-01,22:45:03,True,False,No holidays,2017-04-01 22:00:00,2017-04-01T22:00,24.5,0.1
24841,3027,2017-04-01,23:00:02,True,False,No holidays,2017-04-01 23:00:00,2017-04-01T23:00,24.2,0.1
24842,3104,2017-04-01,23:15:02,True,False,No holidays,2017-04-01 23:00:00,2017-04-01T23:00,24.2,0.1
24843,3171,2017-04-01,23:30:02,True,False,No holidays,2017-04-01 23:00:00,2017-04-01T23:00,24.2,0.1
24844,3205,2017-04-01,23:45:02,True,False,No holidays,2017-04-01 23:00:00,2017-04-01T23:00,24.2,0.1
24845,3229,2017-04-02,00:00:03,True,False,No holidays,2017-04-02 00:00:00,2017-04-02T00:00,24.0,0.1
24846,3280,2017-04-02,00:15:02,True,False,No holidays,2017-04-02 00:00:00,2017-04-02T00:00,24.0,0.1
24847,3337,2017-04-02,00:30:02,True,False,No holidays,2017-04-02 00:00:00,2017-04-02T00:00,24.0,0.1
24848,3408,2017-04-02,01:00:02,True,False,No holidays,2017-04-02 01:00:00,2017-04-02T01:00,23.9,0.2
24849,3423,2017-04-02,01:15:02,True,False,No holidays,2017-04-02 01:00:00,2017-04-02T01:00,23.9,0.2
24850,3421,2017-04-02,01:30:02,True,False,No holidays,2017-04-02 01:00:00,2017-04-02T01:00,23.9,0.2
24851,3422,2017-04-02,01:45:02,True,False,No holidays,2017-04-02 01:00:00,2017-04-02T01:00,23.9,0.2
24852,3424,2017-04-02,02:15:02,True,False,No holidays,2017-04-02 02:00:00,2017-04-02T02:00,24.0,0.2
24853,3425,2017-04-02,02:30:02,True,False,No holidays,2017-04-02 02:00:00,2017-04-02T02:00,24.0,0.2
24854,3425,2017-04-02,02:45:02,True,False,No holidays,2017-04-02 02:00:00,2017-04-02T02:00,24.0,0.2
24855,3425,2017-04-02,03:00:02,True,False,No holidays,2017-04-02 03:00:00,2017-04-02T03:00,23.7,0.3
24856,3425,2017-04-02,03:15:02,True,False,No holidays,2017-04-02 03:00:00,2017-04-02T03:00,23.7,0.3
24857,3425,2017-04-02,03:30:02,True,False,No holidays,2017-04-02 03:00:00,2017-04-02T03:00,23.7,0.3
24858,3425,2017-04-02,03:45:02,True,False,No holidays,2017-04-02 03:00:00,2017-04-02T03:00,23.7,0.3
24859,3424,2017-04-02,04:00:02,True,False,No holidays,2017-04-02 04:00:00,2017-04-02T04:00,23.6,0.2
24860,3424,2017-04-02,04:15:02,True,False,No holidays,2017-04-02 04:00:00,2017-04-02T04:00,23.6,0.2
24861,3424,2017-04-02,04:30:03,True,False,No holidays,2017-04-02 04:00:00,2017-04-02T04:00,23.6,0.2
24862,3424,2017-04-02,04:45:03,True,False,No holidays,2017-04-02 04:00:00,2017-04-02T04:00,23.6,0.2
24863,3423,2017-04-02,05:00:02,True,False,No holidays,2017-04-02 05:00:00,2017-04-02T05:00,23.6,0.1
24864,3424,2017-04-02,05:15:02,True,False,No holidays,2017-04-02 05:00:00,2017-04-02T05:00,23.6,0.1
24865,3424,2017-04-02,05:30:02,True,False,No holidays,2017-04-02 05:00:00,2017-04-02T05:00,23.6,0.1
24866,3425,2017-04-02,05:45:02,True,False,No holidays,2017-04-02 05:00:00,2017-04-02T05:00,23.6,0.1
24867,3423,2017-04-02,06:30:03,True,False,No holidays,2017-04-02 06:00:00,2017-04-02T06:00,23.3,0.0
24868,3417,2017-04-02,07:00:03,True,False,No holidays,2017-04-02 07:00:00,2017-04-02T07:00,23.2,0.0
24869,3417,2017-04-02,07:15:02,True,False,No holidays,2017-04-02 07:00:00,2017-04-02T07:00,23.2,0.0
24870,3406,2017-04-02,07:30:02,True,False,No holidays,2017-04-02 07:00:00,2017-04-02T07:00,23.2,0.0
24871,3391,2017-04-02,07:45:02,True,False,No holidays,2017-04-02 07:00:00,2017-04-02T07:00,23.2,0.0
24872,3365,2017-04-02,08:15:02,True,False,No holidays,2017-04-02 08:00:00,2017-04-02T08:00,23.4,0.1
24873,3349,2017-04-02,08:30:02,True,False,No holidays,2017-04-02 08:00:00,2017-04-02T08:00,23.4,0.1
24874,3306,2017-04-02,09:00:02,True,False,No holidays,2017-04-02 09:00:00,2017-04-02T09:00,24.5,0.8
24875,3270,2017-04-02,09:15:02,True,False,No holidays,2017-04-02 09:00:00,2017-04-02T09:00,24.5,0.8
24876,3233,2017-04-02,09:30:02,True,False,No holidays,2017-04-02 09:00:00,2017-04-02T09:00,24.5,0.8
24877,3165,2017-04-02,09:45:02,True,False,No holidays,2017-04-02 09:00:00,2017-04-02T09:00,24.5,0.8
24878,3067,2017-04-02,10:00:02,True,False,No holidays,2017-04-02 10:00:00,2017-04-02T10:00,25.4,0.1
24879,2970,2017-04-02,10:15:02,True,False,No holidays,2017-04-02 10:00:00,2017-04-02T10:00,25.4,0.1
24880,2848,2017-04-02,10:30:02,True,False,No holidays,2017-04-02 10:00:00,2017-04-02T10:00,25.4,0.1
24881,2692,2017-04-02,10:45:03,True,False,No holidays,2017-04-02 10:00:00,2017-04-02T10:00,25.4,0.1
24882,2545,2017-04-02,11:00:02,True,False,No holidays,2017-04-02 11:00:00,2017-04-02T11:00,26.2,0.3
24883,2397,2017-04-02,11:15:03,True,False,No holidays,2017-04-02 11:00:00,2017-04-02T11:00,26.2,0.3
24884,2263,2017-04-02,11:30:02,True,False,No holidays,2017-04-02 11:00:00,2017-04-02T11:00,26.2,0.3
24885,2099,2017-04-02,11:45:02,True,False,No holidays,2017-04-02 11:00:00,2017-04-02T11:00,26.2,0.3
24886,1994,2017-04-02,12:00:03,True,True,No holidays,2017-04-02 12:00:00,2017-04-02T12:00,27.1,0.3
24887,1852,2017-04-02,12:15:02,True,True,No holidays,2017-04-02 12:00:00,2017-04-02T12:00,27.1,0.3
24888,1725,2017-04-02,12:30:02,True,True,No holidays,2017-04-02 12:00:00,2017-04-02T12:00,27.1,0.3
24889,1643,2017-04-02,12:45:02,True,True,No holidays,2017-04-02 12:00:00,2017-04-02T12:00,27.1,0.3
24890,1580,2017-04-02,13:00:02,True,True,No holidays,2017-04-02 13:00:00,2017-04-02T13:00,27.3,0.2
24891,1507,2017-04-02,13:15:02,True,True,No holidays,2017-04-02 13:00:00,2017-04-02T13:00,27.3,0.2
24892,1429,2017-04-02,13:30:02,True,True,No holidays,2017-04-02 13:00:00,2017-04-02T13:00,27.3,0.2
24893,1266,2017-04-02,14:00:02,True,False,No holidays,2017-04-02 14:00:00,2017-04-02T14:00,27.7,0.3
24894,1136,2017-04-02,14:30:02,True,False,No holidays,2017-04-02 14:00:00,2017-04-02T14:00,27.7,0.3
24895,1090,2017-04-02,14:45:02,True,False,No holidays,2017-04-02 14:00:00,2017-04-02T14:00,27.7,0.3
24896,1045,2017-04-02,15:00:02,True,False,No holidays,2017-04-02 15:00:00,2017-04-02T15:00,27.4,0.6
24897,0950,2017-04-02,15:15:02,True,False,No holidays,2017-04-02 15:00:00,2017-04-02T15:00,27.4,0.6
24898,0902,2017-04-02,15:30:02,True,False,No holidays,2017-04-02 15:00:00,2017-04-02T15:00,27.4,0.6
24899,0859,2017-04-02,15:45:02,True,False,No holidays,2017-04-02 15:00:00,2017-04-02T15:00,27.4,0.6
24900,0848,2017-04-02,16:00:02,True,True,No holidays,2017-04-02 16:00:00,2017-04-02T16:00,27.6,0.5
24901,0862,2017-04-02,16:15:02,True,True,No holidays,2017-04-02 16:00:00,2017-04-02T16:00,27.6,0.5
24902,0879,2017-04-02,16:30:03,True,True,No holidays,2017-04-02 16:00:00,2017-04-02T16:00,27.6,0.5
24903,0919,2017-04-02,16:45:02,True,True,No holidays,2017-04-02 16:00:00,2017-04-02T16:00,27.6,0.5
24904,0984,2017-04-02,17:00:02,True,True,No holidays,2017-04-02 17:00:00,2017-04-02T17:00,26.3,2.2
24905,1053,2017-04-02,17:15:02,True,True,No holidays,2017-04-02 17:00:00,2017-04-02T17:00,26.3,2.2
24906,1118,2017-04-02,17:30:02,True,True,No holidays,2017-04-02 17:00:00,2017-04-02T17:00,26.3,2.2
24907,1211,2017-04-02,18:00:02,True,False,No holidays,2017-04-02 18:00:00,2017-04-02T18:00,25.7,0.2
24908,1266,2017-04-02,18:15:02,True,False,No holidays,2017-04-02 18:00:00,2017-04-02T18:00,25.7,0.2
24909,1333,2017-04-02,18:30:02,True,False,No holidays,2017-04-02 18:00:00,2017-04-02T18:00,25.7,0.2
24910,1431,2017-04-02,19:00:02,True,False,No holidays,2017-04-02 19:00:00,2017-04-02T19:00,25.4,0.0
24911,1507,2017-04-02,19:15:02,True,False,No holidays,2017-04-02 19:00:00,2017-04-02T19:00,25.4,0.0
24912,1567,2017-04-02,19:30:02,True,False,No holidays,2017-04-02 19:00:00,2017-04-02T19:00,25.4,0.0
24913,1649,2017-04-02,19:45:03,True,False,No holidays,2017-04-02 19:00:00,2017-04-02T19:00,25.4,0.0
24914,1735,2017-04-02,20:00:02,True,False,No holidays,2017-04-02 20:00:00,2017-04-02T20:00,25.0,0.0
24915,1810,2017-04-02,20:15:02,True,False,No holidays,2017-04-02 20:00:00,2017-04-02T20:00,25.0,0.0
24916,1864,2017-04-02,20:30:02,True,False,No holidays,2017-04-02 20:00:00,2017-04-02T20:00,25.0,0.0
24917,1951,2017-04-02,20:45:02,True,False,No holidays,2017-04-02 20:00:00,2017-04-02T20:00,25.0,0.0
24918,2059,2017-04-02,21:00:02,True,False,No holidays,2017-04-02 21:00:00,2017-04-02T21:00,24.7,0.0
24919,2204,2017-04-02,21:15:02,True,False,No holidays,2017-04-02 21:00:00,2017-04-02T21:00,24.7,0.0
24920,2378,2017-04-02,21:30:02,True,False,No holidays,2017-04-02 21:00:00,2017-04-02T21:00,24.7,0.0
24921,2544,2017-04-02,21:45:02,True,False,No holidays,2017-04-02 21:00:00,2017-04-02T21:00,24.7,0.0
24922,2953,2017-04-02,22:15:02,True,False,No holidays,2017-04-02 22:00:00,2017-04-02T22:00,24.4,0.0
24923,3076,2017-04-02,22:30:02,True,False,No holidays,2017-04-02 22:00:00,2017-04-02T22:00,24.4,0.0
24924,3146,2017-04-02,22:45:02,True,False,No holidays,2017-04-02 22:00:00,2017-04-02T22:00,24.4,0.0
24925,3197,2017-04-02,23:00:02,True,False,No holidays,2017-04-02 23:00:00,2017-04-02T23:00,24.2,0.0
24926,3268,2017-04-02,23:30:02,True,False,No holidays,2017-04-02 23:00:00,2017-04-02T23:00,24.2,0.0
24927,3281,2017-04-02,23:45:02,True,False,No holidays,2017-04-02 23:00:00,2017-04-02T23:00,24.2,0.0
24928,3303,2017-04-03,00:00:03,False,False,No holidays,2017-04-03 00:00:00,2017-04-03T00:00,24.1,0.0
24929,3337,2017-04-03,00:15:02,False,False,No holidays,2017-04-03 00:00:00,2017-04-03T00:00,24.1,0.0
24930,3351,2017-04-03,00:30:02,False,False,No holidays,2017-04-03 00:00:00,2017-04-03T00:00,24.1,0.0
24931,3356,2017-04-03,01:00:02,False,False,No holidays,2017-04-03 01:00:00,2017-04-03T01:00,23.8,0.0
24932,3354,2017-04-03,01:15:02,False,False,No holidays,2017-04-03 01:00:00,2017-04-03T01:00,23.8,0.0
24933,3354,2017-04-03,01:30:02,False,False,No holidays,2017-04-03 01:00:00,2017-04-03T01:00,23.8,0.0
24934,3358,2017-04-03,02:00:02,False,False,No holidays,2017-04-03 02:00:00,2017-04-03T02:00,23.5,0.0
24935,3359,2017-04-03,02:15:02,False,False,No holidays,2017-04-03 02:00:00,2017-04-03T02:00,23.5,0.0
24936,3359,2017-04-03,02:30:03,False,False,No holidays,2017-04-03 02:00:00,2017-04-03T02:00,23.5,0.0
24937,3359,2017-04-03,02:45:03,False,False,No holidays,2017-04-03 02:00:00,2017-04-03T02:00,23.5,0.0
24938,3359,2017-04-03,03:00:02,False,False,No holidays,2017-04-03 03:00:00,2017-04-03T03:00,24.0,0.0
24939,3359,2017-04-03,03:15:02,False,False,No holidays,2017-04-03 03:00:00,2017-04-03T03:00,24.0,0.0
24940,3359,2017-04-03,03:30:02,False,False,No holidays,2017-04-03 03:00:00,2017-04-03T03:00,24.0,0.0
24941,3359,2017-04-03,03:45:02,False,False,No holidays,2017-04-03 03:00:00,2017-04-03T03:00,24.0,0.0
24942,3359,2017-04-03,04:00:02,False,False,No holidays,2017-04-03 04:00:00,2017-04-03T04:00,23.7,0.0
24943,3358,2017-04-03,04:15:02,False,False,No holidays,2017-04-03 04:00:00,2017-04-03T04:00,23.7,0.0
24944,3359,2017-04-03,04:30:02,False,False,No holidays,2017-04-03 04:00:00,2017-04-03T04:00,23.7,0.0
24945,3359,2017-04-03,04:45:02,False,False,No holidays,2017-04-03 04:00:00,2017-04-03T04:00,23.7,0.0
24946,3359,2017-04-03,05:00:02,False,False,No holidays,2017-04-03 05:00:00,2017-04-03T05:00,23.7,0.0
24947,3359,2017-04-03,05:15:02,False,False,No holidays,2017-04-03 05:00:00,2017-04-03T05:00,23.7,0.0
24948,3359,2017-04-03,05:30:02,False,False,No holidays,2017-04-03 05:00:00,2017-04-03T05:00,23.7,0.0
24949,3359,2017-04-03,05:45:03,False,False,No holidays,2017-04-03 05:00:00,2017-04-03T05:00,23.7,0.0
24950,3354,2017-04-03,06:00:02,False,False,No holidays,2017-04-03 06:00:00,2017-04-03T06:00,23.4,0.1
24951,3343,2017-04-03,06:15:02,False,False,No holidays,2017-04-03 06:00:00,2017-04-03T06:00,23.4,0.1
24952,3317,2017-04-03,06:30:02,False,False,No holidays,2017-04-03 06:00:00,2017-04-03T06:00,23.4,0.1
24953,3242,2017-04-03,06:45:02,False,False,No holidays,2017-04-03 06:00:00,2017-04-03T06:00,23.4,0.1
24954,3147,2017-04-03,07:00:02,False,False,No holidays,2017-04-03 07:00:00,2017-04-03T07:00,23.5,1.0
24955,3027,2017-04-03,07:15:02,False,False,No holidays,2017-04-03 07:00:00,2017-04-03T07:00,23.5,1.0
24956,2871,2017-04-03,07:30:02,False,False,No holidays,2017-04-03 07:00:00,2017-04-03T07:00,23.5,1.0
24957,2684,2017-04-03,07:45:02,False,False,No holidays,2017-04-03 07:00:00,2017-04-03T07:00,23.5,1.0
24958,2422,2017-04-03,08:00:02,False,False,No holidays,2017-04-03 08:00:00,2017-04-03T08:00,23.6,0.6
24959,2162,2017-04-03,08:15:02,False,False,No holidays,2017-04-03 08:00:00,2017-04-03T08:00,23.6,0.6
24960,1883,2017-04-03,08:30:02,False,False,No holidays,2017-04-03 08:00:00,2017-04-03T08:00,23.6,0.6
24961,1649,2017-04-03,08:45:02,False,False,No holidays,2017-04-03 08:00:00,2017-04-03T08:00,23.6,0.6
24962,1400,2017-04-03,09:00:02,False,False,No holidays,2017-04-03 09:00:00,2017-04-03T09:00,24.3,0.0
24963,1168,2017-04-03,09:15:02,False,False,No holidays,2017-04-03 09:00:00,2017-04-03T09:00,24.3,0.0
24964,0931,2017-04-03,09:30:02,False,False,No holidays,2017-04-03 09:00:00,2017-04-03T09:00,24.3,0.0
24965,0775,2017-04-03,09:45:02,False,False,No holidays,2017-04-03 09:00:00,2017-04-03T09:00,24.3,0.0
24966,0578,2017-04-03,10:00:02,False,False,No holidays,2017-04-03 10:00:00,2017-04-03T10:00,25.5,0.1
24967,0411,2017-04-03,10:15:02,False,False,No holidays,2017-04-03 10:00:00,2017-04-03T10:00,25.5,0.1
24968,0312,2017-04-03,10:30:03,False,False,No holidays,2017-04-03 10:00:00,2017-04-03T10:00,25.5,0.1
24969,0205,2017-04-03,10:45:03,False,False,No holidays,2017-04-03 10:00:00,2017-04-03T10:00,25.5,0.1
24970,0124,2017-04-03,11:00:02,False,False,No holidays,2017-04-03 11:00:00,2017-04-03T11:00,27.2,0.1
24971,0031,2017-04-03,11:15:02,False,False,No holidays,2017-04-03 11:00:00,2017-04-03T11:00,27.2,0.1
24972,FULL,2017-04-03,11:30:02,False,False,No holidays,2017-04-03 11:00:00,2017-04-03T11:00,27.2,0.1
24973,FULL,2017-04-03,11:45:02,False,False,No holidays,2017-04-03 11:00:00,2017-04-03T11:00,27.2,0.1
24974,FULL,2017-04-03,12:15:02,False,True,No holidays,2017-04-03 12:00:00,2017-04-03T12:00,27.9,0.1
24975,FULL,2017-04-03,12:45:02,False,True,No holidays,2017-04-03 12:00:00,2017-04-03T12:00,27.9,0.1
24976,FULL,2017-04-03,13:00:02,False,True,No holidays,2017-04-03 13:00:00,2017-04-03T13:00,28.0,0.3
24977,FULL,2017-04-03,13:15:02,False,True,No holidays,2017-04-03 13:00:00,2017-04-03T13:00,28.0,0.3
24978,FULL,2017-04-03,13:30:02,False,True,No holidays,2017-04-03 13:00:00,2017-04-03T13:00,28.0,0.3
24979,FULL,2017-04-03,14:00:02,False,False,No holidays,2017-04-03 14:00:00,2017-04-03T14:00,27.4,0.2
24980,FULL,2017-04-03,14:15:03,False,False,No holidays,2017-04-03 14:00:00,2017-04-03T14:00,27.4,0.2
24981,FULL,2017-04-03,14:30:05,False,False,No holidays,2017-04-03 14:00:00,2017-04-03T14:00,27.4,0.2
24982,FULL,2017-04-03,15:00:02,False,False,No holidays,2017-04-03 15:00:00,2017-04-03T15:00,27.9,0.0
24983,FULL,2017-04-03,15:15:03,False,False,No holidays,2017-04-03 15:00:00,2017-04-03T15:00,27.9,0.0
24984,FULL,2017-04-03,15:30:02,False,False,No holidays,2017-04-03 15:00:00,2017-04-03T15:00,27.9,0.0
24985,FULL,2017-04-03,15:45:03,False,False,No holidays,2017-04-03 15:00:00,2017-04-03T15:00,27.9,0.0
24986,FULL,2017-04-03,16:00:02,False,True,No holidays,2017-04-03 16:00:00,2017-04-03T16:00,27.0,0.5
24987,FULL,2017-04-03,16:15:02,False,True,No holidays,2017-04-03 16:00:00,2017-04-03T16:00,27.0,0.5
24988,FULL,2017-04-03,16:30:02,False,True,No holidays,2017-04-03 16:00:00,2017-04-03T16:00,27.0,0.5
24989,FULL,2017-04-03,16:45:02,False,True,No holidays,2017-04-03 16:00:00,2017-04-03T16:00,27.0,0.5
24990,FULL,2017-04-03,17:00:02,False,True,No holidays,2017-04-03 17:00:00,2017-04-03T17:00,27.1,0.2
24991,0070,2017-04-03,17:15:02,False,True,No holidays,2017-04-03 17:00:00,2017-04-03T17:00,27.1,0.2
24992,0186,2017-04-03,17:30:02,False,True,No holidays,2017-04-03 17:00:00,2017-04-03T17:00,27.1,0.2
24993,0351,2017-04-03,17:45:02,False,True,No holidays,2017-04-03 17:00:00,2017-04-03T17:00,27.1,0.2
24994,0476,2017-04-03,18:00:03,False,False,No holidays,2017-04-03 18:00:00,2017-04-03T18:00,26.7,0.1
24995,0908,2017-04-03,18:30:02,False,False,No holidays,2017-04-03 18:00:00,2017-04-03T18:00,26.7,0.1
24996,1068,2017-04-03,18:45:02,False,False,No holidays,2017-04-03 18:00:00,2017-04-03T18:00,26.7,0.1
24997,1297,2017-04-03,19:00:02,False,False,No holidays,2017-04-03 19:00:00,2017-04-03T19:00,26.3,0.0
24998,1622,2017-04-03,19:30:02,False,False,No holidays,2017-04-03 19:00:00,2017-04-03T19:00,26.3,0.0
24999,1801,2017-04-03,19:45:03,False,False,No holidays,2017-04-03 19:00:00,2017-04-03T19:00,26.3,0.0
25000,1948,2017-04-03,20:00:02,False,False,No holidays,2017-04-03 20:00:00,2017-04-03T20:00,25.5,0.0
25001,2170,2017-04-03,20:30:02,False,False,No holidays,2017-04-03 20:00:00,2017-04-03T20:00,25.5,0.0
25002,2522,2017-04-03,21:15:02,False,False,No holidays,2017-04-03 21:00:00,2017-04-03T21:00,24.8,0.0
25003,2623,2017-04-03,21:30:02,False,False,No holidays,2017-04-03 21:00:00,2017-04-03T21:00,24.8,0.0
25004,2728,2017-04-03,21:45:02,False,False,No holidays,2017-04-03 21:00:00,2017-04-03T21:00,24.8,0.0
25005,2867,2017-04-03,22:00:02,False,False,No holidays,2017-04-03 22:00:00,2017-04-03T22:00,24.5,0.0
25006,2997,2017-04-03,22:15:02,False,False,No holidays,2017-04-03 22:00:00,2017-04-03T22:00,24.5,0.0
25007,3068,2017-04-03,22:30:02,False,False,No holidays,2017-04-03 22:00:00,2017-04-03T22:00,24.5,0.0
25008,3088,2017-04-03,22:45:02,False,False,No holidays,2017-04-03 22:00:00,2017-04-03T22:00,24.5,0.0
